layout_is_quinconce,rows,cols,num_trees,spacing_x,spacing_y,wind_speed,wind_angle_deg,wind_oscillation_deg,wind_frequency,progressive_edge,sim_duration_sec,mean_stress,max_stress,min_stress,var_stress,std_stress
1,3,5,15,8.678174971104738,7.926703255569718,35.06964764142686,209.0471837171237,23.02989682966101,0.7640800654746671,1,0.9972494579851627,0.04058987052074974,0.07680298418520501,0.0037056814710561903,0.0006619587944065937,0.02572855989764281
0,4,4,16,6.743668946832931,7.459475988463466,34.55883778507802,80.73695140580152,34.92627274716376,0.3423494524980801,1,1.179899833863601,0.04219484083789285,0.09759882076528212,0.003166626450541306,0.0009250672649273547,0.030414918459982013
1,5,5,25,7.288064461501717,6.841543016677358,17.810243034842774,132.37768910139607,19.282082868860392,0.3463937860274502,0,1.7685155000071973,0.03151762433478911,0.047515589150655665,0.015957388465415306,8.527118431426565e-05,0.009234239779985446
1,3,5,15,8.460232775885567,7.1556931299863145,38.84433910624945,180.94935351786916,30.191635961922568,0.4955106162913184,1,0.9478225000202656,0.03346538919977796,0.05644798955922982,0.0026030930044158396,0.00037848730163474105,0.019454750104659302
1,3,5,15,6.8600209960459155,7.842770071531545,16.308113152633013,358.03818388704275,26.448057989683004,0.3677362050780552,0,0.9419122079852968,0.029916307486717874,0.04025305035812169,0.020588128212460154,3.741237530181091e-05,0.006116565645998652
0,3,3,9,8.641592812938628,6.140920741586571,43.999644571310085,346.903191752131,39.8553309413576,0.37666933524175145,1,0.5404122078325599,0.043845547007153145,0.09516858412938937,0.0034639377906665395,0.0013032082729607806,0.03609997607978128
1,5,3,15,5.584610025781388,4.847463733430462,31.704037873750504,337.01571869788114,34.36104288362405,0.5420367020536191,0,0.8440057910047472,0.06309129379751947,0.08050712349355872,0.046316428965647465,0.00012507829494980222,0.011183840795978912
1,5,4,20,5.793233906480819,5.270818245348694,23.858717652568163,116.11827512589619,39.703442822363606,0.2819727988652173,0,1.082455167081207,0.04755416403730185,0.06921420733615304,0.03014505105092959,8.878471573031094e-05,0.00942256418021713
1,5,3,15,5.4825507182389925,6.098904282231382,22.68620830783374,220.14493591164498,12.855796314008412,0.20311091766439207,0,0.9484374998137355,0.041418341803755,0.056818498991216757,0.028667699541191603,3.6506175745177226e-05,0.006042034073486943
0,3,4,12,7.978963347180505,8.450026709087831,25.139854705546075,135.20986295037986,13.289367894430415,0.5469680845977044,0,0.7654552501626313,0.04791736921949546,0.062185704479245735,0.03170901494773878,0.00011915698261519662,0.010915905029597711
0,3,4,12,6.713223173537883,5.432706260641422,32.724997817070324,10.980089978057794,11.307186606222505,0.6935603363957951,0,0.7145813340321183,0.06261083652415711,0.08459240811782423,0.041319066390073676,0.00016833120005379568,0.01297425142556578
0,3,3,9,8.139345018937943,5.357714579098709,43.95755491172309,164.61545818094228,39.47080762541935,0.31662802039692384,0,0.5505437918473035,0.0834079304929773,0.10516088051801843,0.0555482017203742,0.00022378502917572856,0.014959446152038135
0,5,5,25,4.691765462089007,4.663727111214849,44.08610601342477,257.25423750478274,11.437363086875653,0.43929254086687675,1,1.604222625028342,0.03027566141349772,0.0752421198578443,0.0016150529324263827,0.0005220336442540232,0.022848055590225246
1,4,5,20,5.254302636733306,4.921668371656851,17.42618899851593,154.1932109784388,34.09749652678782,0.23491615730506618,0,1.215750499861315,0.03362137629053645,0.048089559004245594,0.022592777022641303,4.24842361105028e-05,0.00651799325793628
0,5,4,20,5.1989367957870165,4.469366450406459,20.48597991321922,336.4610390422955,32.33947078451726,0.5100177544559401,0,1.1443720408715308,0.025294357331590127,0.035617721998396544,0.016202318914686344,4.915107184319937e-05,0.0070107825414285506
0,3,4,12,7.650196582809093,4.238580638458244,31.981116314822287,57.11272115129677,14.205762673197476,0.405127800029841,0,0.7369806659407914,0.04713845057123195,0.07037133628680767,0.02826016101894545,0.00019619560562879841,0.014006984173218674
0,5,3,15,5.557066546956471,8.897552643107543,20.259908096680157,6.177996659430085,36.717754805136884,0.6841477862304678,0,0.9315398328471929,0.043756705422662114,0.058391709240403204,0.02555531999004904,0.00017552198134082397,0.013248470905762068
0,4,4,16,7.248868413213817,4.240294620985169,43.47437194774158,319.2049394272971,19.13127681695999,0.20918272417423087,1,0.9783755829557776,0.05044273714895664,0.09763012647092477,0.0034312000070186345,0.0013500305485977103,0.036742761853155656
1,3,3,9,7.419818846990705,7.07925582194957,43.31674813682272,339.93057496506026,40.35196267442513,0.5818421584676068,0,0.5171746250707656,0.08695118642562288,0.11126197860082085,0.05471761453803961,0.0004655538344578546,0.02157669656036008
1,4,5,20,7.216441092211766,6.291264452457583,31.36850367947805,338.92733115954906,23.513592323027098,0.7767143382943487,0,1.2594201669562608,0.06718081658548945,0.09406556387762424,0.041416484020993106,0.0003587180161269814,0.018939852589895768
0,3,3,9,5.072945598541871,5.8862954161398795,16.16889396930701,222.57139836164143,21.779397521105427,0.5934335812284454,1,0.5549033749848604,0.0137117534539066,0.037305119356895046,0.001739966893168293,0.0001564443922078203,0.012507773271362904
1,4,4,16,5.7031228473212,5.303472641179516,29.881123628802186,249.44052912909817,22.191781155861907,0.7619888911134245,0,0.9319020418915898,0.03329600041391908,0.05704044597590354,0.0171291687258673,0.00011983673624368717,0.010946996676882988
1,3,3,9,8.837902757601237,6.739859416240437,27.704128269243558,204.667302149985,30.15736013403296,0.6389886531797841,0,0.6043204998131841,0.04752262899287533,0.06020787375828391,0.034594135904877844,7.683360546228843e-05,0.008765478050984352
1,3,5,15,6.902720061719549,8.335583036048611,31.856000764313208,85.89486952452246,33.7945672965086,0.6439452562684248,1,0.9443779159337282,0.03979901551547493,0.07840793118024442,0.002490026319708287,0.0006599643078905414,0.025689770491200217
0,4,3,12,6.671637367652817,6.482805953415388,26.688542586576105,107.14866282335191,13.499471050665218,0.23209117804842136,1,0.7103990409523249,0.023841014661527066,0.056331582905672396,0.0025430079426749736,0.0003857607308580113,0.01964079252112835
0,5,3,15,5.596568187952075,8.750309835254024,43.51821440812668,206.437639724383,32.114302425942974,0.4690673131869919,1,0.9172433752100915,0.03211969336938436,0.0671769064573607,0.004662310212606441,0.0006184785643954184,0.024869229268222576
